Players_ID,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1107,107,Luke Kornet,C,27,BOS,3,0,3.3,1.0,1.0,0.0,0.3,1.0,1.3,0.0,0.0,0.0,0.0,0.3,2.0
1108,108,Jonathan Kuminga,PF,20,GSW,10,0,6.1,1.3,2.4,0.556,0.4,0.5,0.9,0.5,0.2,0.0,0.4,0.5,3.4
1109,109,Anthony Lamb,SF,25,GSW,6,0,5.2,0.3,0.8,0.0,0.2,0.8,1.0,0.0,0.2,0.2,0.3,0.5,0.8
1110,110,Jock Landale,C,27,PHO,7,1,16.1,2.4,3.9,0.643,1.4,2.6,4.0,0.4,0.4,0.4,0.3,2.1,6.1
1111,111,Damion Lee,SG,30,PHO,8,0,11.1,0.8,2.5,1.0,0.5,0.9,1.4,0.6,0.3,0.0,0.1,1.0,2.1
1112,112,Alex Len,C,29,SAC,7,0,7.7,1.0,1.3,0.833,1.0,1.9,2.9,0.1,0.0,0.4,1.0,2.1,2.7
1113,113,Kawhi Leonard,SF,31,LAC,2,2,40.0,12.0,22.0,0.882,1.5,5.0,6.5,6.0,2.0,0.5,3.0,2.5,34.5
1114,114,Meyers Leonard,C,30,MIL,2,0,2.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1115,115,Caris LeVert,SG,28,CLE,5,3,34.0,5.4,12.6,0.615,0.8,3.8,4.6,2.6,0.4,0.2,1.0,2.0,15.0
1116,116,Kenneth Lofton Jr.,PF,20,MEM,4,0,3.0,0.8,2.0,0.5,0.3,0.5,0.8,0.3,0.0,0.0,0.0,0.0,1.8
1117,117,Kevon Looney,C,26,GSW,13,8,25.0,2.8,4.9,0.556,4.7,8.4,13.1,3.3,0.6,0.4,1.0,2.8,6.5
1118,118,Brook Lopez,C,34,MIL,5,5,36.4,7.8,13.4,0.769,2.8,3.6,6.4,1.2,1.4,1.8,2.2,2.0,19.0
1119,119,Robin Lopez,C,34,CLE,2,0,3.0,1.5,1.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,4.0
1120,120,Kevin Love,PF,34,MIA,11,9,20.6,2.4,6.5,0.867,0.6,5.7,6.4,1.9,0.3,0.5,0.5,2.2,7.7
1121,121,Kyle Lowry,PG,36,MIA,11,0,25.5,3.5,7.8,0.909,0.5,2.5,3.0,4.5,1.1,0.9,1.5,2.5,10.1
1122,122,Trey Lyles,PF,27,SAC,7,0,16.9,2.4,5.7,0.6,1.3,4.4,5.7,0.7,0.3,0.0,0.4,1.7,6.6
1123,123,Terance Mann,SG,26,LAC,5,0,26.6,3.8,6.6,0.667,1.4,1.8,3.2,2.2,0.8,0.2,1.8,3.4,10.6
1124,124,Caleb Martin,PF,27,MIA,11,1,27.5,3.7,7.1,0.8,1.2,4.1,5.3,1.6,0.8,0.2,1.0,2.3,10.8
1125,125,Wesley Matthews,SG,36,MIL,2,0,20.5,2.0,4.5,0.0,0.5,1.0,1.5,0.5,1.0,0.5,0.0,1.5,6.0
1126,126,Tyrese Maxey,SG,22,PHI,10,10,38.1,7.7,18.0,0.885,0.9,4.1,5.0,2.1,1.5,0.5,0.7,2.4,20.9
1127,127,Miles McBride,PG,22,NYK,8,0,2.5,0.1,0.5,0.0,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.1,0.4
1128,128,Jalen McDaniels,SF,25,PHI,8,0,12.8,1.0,2.5,0.0,0.4,1.6,2.0,0.6,0.1,0.0,0.4,1.0,2.4
1129,129,Jordan McLaughlin,PG,26,MIN,2,0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1130,130,De'Anthony Melton,PG,24,PHI,10,0,24.6,2.8,7.1,0.75,1.1,2.0,3.1,1.7,1.3,0.7,0.7,1.8,8.0
1131,131,Chimezie Metu,C,25,SAC,3,0,2.0,0.0,0.3,0.667,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.7
1132,132,Khris Middleton,SF,31,MIL,5,5,34.6,8.0,17.2,0.867,1.4,5.0,6.4,6.2,0.6,0.0,3.4,3.0,23.8
1133,133,Patty Mills,PG,34,BRK,1,0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1134,134,Shake Milton,SG,26,PHI,5,0,3.4,0.6,0.8,1.0,0.0,0.6,0.6,0.4,0.4,0.0,0.2,0.6,1.6
1135,135,Josh Minott,SF,20,MIN,1,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
1136,136,Davion Mitchell,PG,24,SAC,7,0,20.0,2.7,6.6,0.833,0.4,0.9,1.3,1.7,0.9,0.1,0.9,1.0,7.1
1137,137,Donovan Mitchell,SG,26,CLE,5,5,41.4,9.0,20.8,0.722,0.6,4.4,5.0,7.2,2.0,0.6,3.8,2.8,23.2
1138,138,Evan Mobley,PF,21,CLE,5,5,37.6,4.4,9.6,0.625,3.0,7.0,10.0,2.0,0.6,1.2,2.4,2.6,9.8
1139,139,Malik Monk,SG,24,SAC,7,0,29.3,5.4,13.3,0.898,0.9,4.6,5.4,3.6,0.7,0.4,2.0,2.1,19.0
1140,140,Moses Moody,SG,20,GSW,12,0,13.4,1.9,3.6,0.917,0.6,2.0,2.6,0.7,0.4,0.3,0.2,1.5,5.8
1141,141,Wendell Moore Jr.,SG,21,MIN,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1142,142,Ja Morant,PG,23,MEM,5,5,37.4,9.0,21.2,0.769,1.6,5.2,6.8,7.0,1.8,0.2,3.4,2.4,24.6
1143,143,Marcus Morris,PF,33,LAC,3,2,22.7,3.3,9.7,1.0,0.3,3.7,4.0,0.0,0.3,0.3,0.3,2.0,8.7
1144,144,Dejounte Murray,SG,26,ATL,5,5,38.0,9.2,20.6,1.0,1.8,5.4,7.2,6.8,2.0,0.2,2.0,1.4,23.0
1145,145,Jamal Murray,PG,25,DEN,11,11,38.5,9.5,20.7,0.915,0.6,4.5,5.2,6.5,1.3,0.3,2.4,1.9,25.9
1146,146,Keegan Murray,SF,22,SAC,7,7,27.7,3.7,8.3,0.667,2.1,4.1,6.3,0.7,0.6,0.3,0.6,2.6,9.7
1147,147,Mike Muscala,C,31,BOS,3,0,3.3,0.3,0.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.0
1148,148,Raul Neto,PG,30,CLE,2,0,3.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5
1149,149,Georges Niang,PF,29,PHI,10,0,15.4,1.8,3.5,0.0,0.0,0.4,0.4,0.2,0.0,0.1,0.5,1.6,4.8
1150,150,Zeke Nnaji,PF,22,DEN,4,0,3.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.3,0.0,0.3,0.0,1.3
1151,151,Jaylen Nowell,SG,23,MIN,5,0,12.4,1.2,5.2,0.5,0.8,0.2,1.0,0.6,0.0,0.0,0.4,0.8,3.2
1152,152,Royce O'Neale,SF,29,BRK,4,0,29.5,1.8,7.3,1.0,1.0,3.3,4.3,3.5,1.3,0.3,1.0,2.8,5.0
1153,153,Josh Okogie,SG,24,PHO,10,5,17.5,1.4,3.7,0.846,1.2,0.9,2.1,1.3,0.6,0.2,0.3,1.8,4.1
1154,154,Onyeka Okongwu,C,22,ATL,6,0,21.8,2.5,4.2,0.5,3.2,3.2,6.3,1.2,0.3,1.3,1.2,3.0,6.0
